class_id,label,video_name,frame_count,fps,width,height,duration_seconds
22,father,Father_3.mp4,72,30.76136953035079,848,480,2.340598
22,father,KrishnarajFather1.mp4,82,29.927007299270073,848,480,2.7399999999999998
22,father,KrishnarajFather2.mp4,85,30.141843971631207,848,480,2.82
22,father,KrishnarajFather3.mp4,88,29.72972972972973,848,480,2.96
22,father,manideepfather-1.mp4,100,30.0,848,478,3.3333333333333335
22,father,manideepfather-2.mp4,62,30.0,848,478,2.066666666666667
22,father,manideepfather-3.mp4,57,30.0,848,478,1.9
23,evening,0403(100).mp4,71,30.0,1908,1080,2.3666666666666667
23,evening,0403(98).mp4,76,30.0,1908,1080,2.533333333333333
23,evening,0403(99).mp4,85,30.0,1908,1080,2.8333333333333335
23,evening,Evening -1.mp4,80,30.0,1280,720,2.6666666666666665
23,evening,Evening -2.mp4,83,30.0,1280,720,2.7666666666666666
23,evening,Evening -3.mp4,80,30.0,1280,720,2.6666666666666665
23,evening,Evening 1.mp4,77,30.0,1280,720,2.566666666666667
23,evening,Evening 2.mp4,91,30.0,1280,720,3.033333333333333
23,evening,Evening 3.mp4,93,30.0,1280,720,3.1
23,evening,Evening_1.mp4,65,30.894945776993627,848,480,2.103904
23,evening,Evening_2.mp4,60,31.033123721823216,848,480,1.933418
23,evening,Evening_3.mp4,63,30.528787677612126,848,480,2.063626
23,evening,KrishnarajEvening1.mp4,77,29.961089494163424,848,480,2.57
23,evening,KrishnarajEvening2.mp4,51,29.941291585127203,848,480,1.7033333333333331
23,evening,KrishnarajEvening3.mp4,67,30.202854996243428,848,480,2.2183333333333333
23,evening,manideepevening-1.mp4,53,30.0,848,478,1.7666666666666666
23,evening,manideepevening-2.mp4,84,30.0,848,478,2.8
23,evening,manideepevening-3.mp4,53,30.0,848,478,1.7666666666666666
24,help,0403(45).mp4,80,30.0,1908,1080,2.6666666666666665
24,help,0403(46).mp4,75,30.0,1908,1080,2.5
24,help,0403.mp4,75,30.0,1908,1080,2.5
24,help,Help -1.mp4,91,30.0,1280,720,3.033333333333333
24,help,Help -2.mp4,105,30.0,1280,720,3.5
24,help,Help -3.mp4,105,30.0,1280,720,3.5
24,help,Help1.mp4,92,30.0,1280,720,3.066666666666667
24,help,Help2.mp4,106,30.0,1280,720,3.533333333333333
24,help,Help3.mp4,106,30.0,1280,720,3.533333333333333
24,help,Help_1.mp4,74,30.448590024548146,848,480,2.430326
24,help,Help_2.mp4,67,30.63754910581798,848,480,2.186859
24,help,Help_3.mp4,77,30.514554649982205,848,480,2.523386
24,help,KrishnarajHelp1.mp4,66,30.368098159509202,848,480,2.1733333333333333
24,help,KrishnarajHelp2.mp4,63,30.0,848,480,2.1
24,help,KrishnarajHelp3.mp4,74,30.08130081300813,848,480,2.46
24,help,manideephelp-1.mp4,59,30.0,848,478,1.9666666666666666
24,help,manideephelp-2.mp4,64,30.0,848,478,2.1333333333333333
24,help,manideephelp-3.mp4,59,30.0,848,478,1.9666666666666666
25,mother,0403(47).mp4,80,30.0,1908,1080,2.6666666666666665
25,mother,0403(48).mp4,98,30.0,1908,1080,3.2666666666666666
25,mother,0403(49).mp4,86,30.0,1908,1080,2.8666666666666667
25,mother,KrishnarajMother1.mp4,69,30.0,848,480,2.3
25,mother,KrishnarajMother2.mp4,87,29.982768523836874,848,480,2.901666666666667
25,mother,KrishnarajMother3.mp4,74,30.14256619144603,848,480,2.455
25,mother,Mother -1.mp4,98,30.0,1280,720,3.2666666666666666
25,mother,Mother -2.mp4,84,30.0,1280,720,2.8
25,mother,Mother -3.mp4,98,30.0,1280,720,3.2666666666666666
25,mother,Mother 1.mp4,76,30.0,1280,720,2.533333333333333
25,mother,Mother 2.mp4,85,30.0,1280,720,2.8333333333333335
25,mother,Mother 3.mp4,85,30.0,1280,720,2.8333333333333335
25,mother,Mother_1.mp4,56,30.89445516249104,848,480,1.812623
25,mother,Mother_2.mp4,62,30.522220422614602,848,480,2.031307
25,mother,Mother_3.mp4,70,30.59106303944062,848,480,2.28825
25,mother,manideepmother-1.mp4,100,30.0,848,478,3.3333333333333335
25,mother,manideepmother-2.mp4,64,30.0,848,478,2.1333333333333333
25,mother,manideepmother-3.mp4,60,30.0,848,478,2.0
26,NAME,0403(71).mp4,47,30.0,1908,1080,1.5666666666666667
26,NAME,0403(72).mp4,86,30.0,1908,1080,2.8666666666666667
26,NAME,0403(73).mp4,73,30.0,1908,1080,2.433333333333333
26,NAME,KrishnarajName1.mp4,64,30.0,848,480,2.1333333333333333
26,NAME,KrishnarajName2.mp4,60,30.0,848,480,2.0
26,NAME,KrishnarajName3.mp4,88,29.662921348314608,848,480,2.9666666666666663
26,NAME,Name -1.mp4,83,30.0,1280,720,2.7666666666666666
26,NAME,Name -2.mp4,90,30.0,1280,720,3.0
26,NAME,Name -3.mp4,83,30.0,1280,720,2.7666666666666666
26,NAME,Name1.mp4,71,30.0,1280,720,2.3666666666666667
26,NAME,Name2.mp4,101,30.0,1280,720,3.3666666666666667
26,NAME,Name3.mp4,90,30.0,1280,720,3.0
26,NAME,manideepname-1.mp4,59,30.0,848,478,1.9666666666666666
26,NAME,manideepname-2.mp4,59,30.0,848,478,1.9666666666666666
26,NAME,manideepname-3.mp4,96,30.0,848,478,3.2
27,Night,0403(74).mp4,83,30.0,1908,1080,2.7666666666666666
27,Night,0403(75).mp4,94,30.0,1908,1080,3.1333333333333333
27,Night,0403(76).mp4,91,30.0,1908,1080,3.033333333333333
27,Night,KrishnarajNight1.mp4,101,30.0,848,480,3.3666666666666667
27,Night,KrishnarajNight2.mp4,79,30.076142131979694,848,480,2.626666666666667
27,Night,KrishnarajNight3.mp4,94,30.225080385852092,848,480,3.11
27,Night,Night -1.mp4,115,30.0,1280,720,3.8333333333333335
27,Night,Night -2.mp4,82,30.0,1280,720,2.7333333333333334
27,Night,Night -3.mp4,115,30.0,1280,720,3.8333333333333335
27,Night,Night 1.mp4,114,30.0,1280,720,3.8
27,Night,Night 2.mp4,121,30.0,1280,720,4.033333333333333
27,Night,Night 3.mp4,116,30.0,1280,720,3.8666666666666667
27,Night,Night_1.mp4,65,30.748852831259757,848,480,2.1139
27,Night,Night_2.mp4,75,30.70457166508436,848,480,2.442633
27,Night,Night_3.mp4,74,30.49470236964442,848,480,2.426651
27,Night,manideepnight-1.mp4,53,30.0,848,478,1.7666666666666666
27,Night,manideepnight-2.mp4,71,30.0,848,478,2.3666666666666667
27,Night,manideepnight-3.mp4,100,30.0,848,478,3.3333333333333335
28,Music,0403(62).mp4,116,30.0,1908,1080,3.8666666666666667
28,Music,0403(63).mp4,195,30.0,1908,1080,6.5
28,Music,0403(64).mp4,115,30.0,1908,1080,3.8333333333333335
28,Music,Music -1.mp4,106,30.0,1280,720,3.533333333333333
28,Music,Music -2.mp4,106,30.0,1280,720,3.533333333333333
28,Music,Music -3.mp4,101,30.0,1280,720,3.3666666666666667
28,Music,Music 1.mp4,99,30.0,1280,720,3.3
28,Music,Music2.mp4,138,30.0,1280,720,4.6
28,Music,Music3.mp4,139,30.0,1280,720,4.633333333333334
28,Music,Music_1.mp4,107,30.557799792721017,848,480,3.501561
28,Music,Music_2.mp4,110,30.351952968821095,848,480,3.624149
28,Music,Music_3.mp4,111,30.34754500663955,848,480,3.657627
28,Music,manideepmusic-1.mp4,111,30.0,848,478,3.7
28,Music,manideepmusic-2.mp4,105,30.0,848,478,3.5
28,Music,manideepmusic-3.mp4,131,30.0,848,478,4.366666666666666
29,nose,0403(50).mp4,52,30.0,1908,1080,1.7333333333333334
29,nose,0403(51).mp4,69,30.0,1908,1080,2.3
29,nose,0403(52).mp4,73,30.0,1908,1080,2.433333333333333
29,nose,KrishnarajNose1.mp4,72,30.0,848,480,2.4
29,nose,KrishnarajNose2.mp4,82,29.981718464351005,848,480,2.735
29,nose,KrishnarajNose3.mp4,72,29.85487214927436,848,480,2.4116666666666666
29,nose,Nose 1.mp4,87,30.0,1280,720,2.9
29,nose,Nose 2.mp4,111,30.0,1280,720,3.7
29,nose,Nose 3.mp4,97,30.0,1280,720,3.2333333333333334
29,nose,Nose-1.mp4,110,30.0,1280,720,3.6666666666666665
29,nose,Nose-2.mp4,110,30.0,1280,720,3.6666666666666665
29,nose,Nose-3.mp4,110,30.0,1280,720,3.6666666666666665
29,nose,Nose_1.mp4,46,30.760424440360886,848,480,1.495428
29,nose,Nose_2.mp4,71,30.596379457159898,848,480,2.320536
29,nose,Nose_3.mp4,74,30.43029673240296,848,480,2.431787
29,nose,manideepnose-1.mp4,42,30.0,848,478,1.4
29,nose,manideepnose-2.mp4,69,30.0,848,478,2.3
29,nose,manideepnose-3.mp4,80,30.0,848,478,2.6666666666666665
30,sleep,KrishnarajSleep1.mp4,75,30.0,848,480,2.5
30,sleep,KrishnarajSleep2.mp4,71,30.0,848,480,2.3666666666666667
30,sleep,KrishnarajSleep3.mp4,77,30.156657963446474,848,480,2.5533333333333337
30,sleep,Sleep -1.mp4,86,30.0,1280,720,2.8666666666666667
30,sleep,Sleep -2.mp4,75,30.0,1280,720,2.5
30,sleep,Sleep -3.mp4,86,30.0,1280,720,2.8666666666666667
30,sleep,Sleep1.mp4,85,30.0,1280,720,2.8333333333333335
30,sleep,Sleep2.mp4,108,30.0,1280,720,3.6
30,sleep,Sleep3.mp4,100,30.0,1280,720,3.3333333333333335
30,sleep,Sleep_1.mp4,59,30.66408533970869,848,480,1.924075
30,sleep,Sleep_2.mp4,68,30.855304503286316,848,480,2.203835
30,sleep,Sleep_3.mp4,57,31.021015921944592,848,480,1.837464
30,sleep,manideepsleep-1.mp4,57,30.0,848,478,1.9
30,sleep,manideepsleep-2.mp4,72,30.0,848,478,2.4
30,sleep,manideepsleep-3.mp4,67,30.0,848,478,2.2333333333333334
31,sit,0403(53).mp4,40,30.0,1908,1080,1.3333333333333333
31,sit,0403(54).mp4,62,30.0,1908,1080,2.066666666666667
31,sit,0403(55).mp4,59,30.0,1908,1080,1.9666666666666666
31,sit,KrishnarajSit1.mp4,80,29.9625468164794,848,480,2.67
31,sit,KrishnarajSit2.mp4,106,30.070921985815602,848,480,3.525
31,sit,KrishnarajSit3.mp4,85,30.0,848,480,2.8333333333333335
31,sit,Sit-1.mp4,84,30.0,1280,720,2.8
31,sit,Sit-2.mp4,84,30.0,1280,720,2.8
31,sit,Sit-3.mp4,67,30.0,1280,720,2.2333333333333334
31,sit,Sit1.mp4,88,30.0,1280,720,2.933333333333333
31,sit,Sit2.mp4,103,30.0,1280,720,3.433333333333333
31,sit,Sit3.mp4,101,30.0,1280,720,3.3666666666666667
31,sit,Sit_1.mp4,50,30.661754244813256,848,480,1.6306960000000001
31,sit,Sit_2.mp4,76,30.506332873865144,848,480,2.491286
31,sit,Sit_3.mp4,81,30.498446273598173,848,480,2.655873
31,sit,manideepsit-1.mp4,53,30.0,848,478,1.7666666666666666
31,sit,manideepsit-2.mp4,78,30.0,848,478,2.6
31,sit,manideepsit-3.mp4,70,30.0,848,478,2.3333333333333335
32,sorry,0403(59).mp4,62,30.0,1908,1080,2.066666666666667
32,sorry,0403(60).mp4,74,30.0,1908,1080,2.466666666666667
32,sorry,0403(61).mp4,75,30.0,1908,1080,2.5
32,sorry,KrishnarajSorry1.mp4,80,30.0,848,480,2.6666666666666665
32,sorry,KrishnarajSorry2.mp4,78,30.0,848,480,2.6
32,sorry,KrishnarajSorry3.mp4,114,30.065934065934066,848,480,3.7916666666666665
32,sorry,SORRY 1.mp4,67,29.991047448522828,1278,720,2.234
32,sorry,SORRY 2.mp4,82,29.992684711046085,1278,720,2.734
32,sorry,SORRY 3.mp4,95,30.006317119393557,1278,720,3.166
32,sorry,Sorry -1.mp4,102,30.0,1280,720,3.4
32,sorry,Sorry -2.mp4,93,30.0,1280,720,3.1
32,sorry,Sorry -3.mp4,102,30.0,1280,720,3.4
32,sorry,manideepsorry-1.mp4,56,30.0,848,478,1.8666666666666667
32,sorry,manideepsorry-2.mp4,91,30.0,848,478,3.033333333333333
32,sorry,manideepsorry-3.mp4,104,30.0,848,478,3.466666666666667
33,stand,0403(68).mp4,72,30.0,1908,1080,2.4
33,stand,0403(69).mp4,90,30.0,1908,1080,3.0
33,stand,0403(70).mp4,94,30.0,1908,1080,3.1333333333333333
33,stand,KrishnarajStand1.mp4,71,29.64509394572025,848,480,2.395
33,stand,KrishnarajStand2.mp4,77,30.0,848,480,2.566666666666667
33,stand,KrishnarajStand3.mp4,77,30.0,848,480,2.566666666666667
33,stand,STAND 1.mp4,61,29.99016715830875,1278,720,2.0340000000000003
33,stand,STAND 2.mp4,68,30.00882612533098,1278,720,2.266
33,stand,STAND 3.mp4,68,30.00882612533098,1278,720,2.266
33,stand,Stand -1.mp4,101,30.0,1280,720,3.3666666666666667
33,stand,Stand -2.mp4,93,30.0,1280,720,3.1
33,stand,Stand -3.mp4,101,30.0,1280,720,3.3666666666666667
33,stand,Stand 2(1).mp4,122,30.0,1280,720,4.066666666666666
33,stand,Stand 3(1).mp4,96,30.0,1280,720,3.2
33,stand,Stand1.mp4,88,30.0,1280,720,2.933333333333333
33,stand,manideepstand-1.mp4,50,30.0,848,478,1.6666666666666667
33,stand,manideepstand-2.mp4,74,30.0,848,478,2.466666666666667
33,stand,manideepstand-3.mp4,74,30.0,848,478,2.466666666666667
34,stop,0403(65).mp4,54,30.0,1908,1080,1.8
34,stop,0403(66).mp4,68,30.0,1908,1080,2.2666666666666666
34,stop,0403(67).mp4,68,30.0,1908,1080,2.2666666666666666
34,stop,KrishnarajStop1.mp4,50,30.0,848,480,1.6666666666666667
34,stop,KrishnarajStop2.mp4,68,30.0,848,480,2.2666666666666666
34,stop,KrishnarajStop3.mp4,60,29.826014913007455,848,480,2.0116666666666667
34,stop,STOP 1.mp4,56,30.010718113612004,1278,720,1.866
34,stop,STOP 2.mp4,61,29.99016715830875,1278,720,2.0340000000000003
34,stop,STOP 3.mp4,55,29.989094874591057,1278,720,1.834
34,stop,Stop -1.mp4,108,30.0,1280,720,3.6
34,stop,Stop -2.mp4,108,30.0,1280,720,3.6
34,stop,Stop -3.mp4,104,30.0,1280,720,3.466666666666667
34,stop,Stop 1(1).mp4,105,30.0,1280,720,3.5
34,stop,Stop 2(1).mp4,112,30.0,1280,720,3.7333333333333334
34,stop,Stop 3(1).mp4,90,30.0,1280,720,3.0
34,stop,manideepstop-1.mp4,53,30.0,848,478,1.7666666666666666
34,stop,manideepstop-2.mp4,73,30.0,848,478,2.433333333333333
34,stop,manideepstop-3.mp4,73,30.0,848,478,2.433333333333333
35,student,0403(101).mp4,123,30.0,1908,1080,4.1
35,student,0403(102).mp4,142,30.0,1908,1080,4.733333333333333
35,student,0403(103).mp4,151,30.0,1908,1080,5.033333333333333
35,student,KrishnarajStudent1.mp4,143,30.0,848,480,4.766666666666667
35,student,KrishnarajStudent2.mp4,115,29.98696219035202,848,480,3.835
35,student,KrishnarajStudent3.mp4,120,30.087755954868367,848,480,3.9883333333333333
35,student,STUDENT 1.mp4,80,30.00750187546887,1278,720,2.666
35,student,STUDENT 2.mp4,112,29.994643813604714,1278,720,3.734
35,student,STUDENT 3.mp4,108,30.00833564879133,1278,720,3.599
35,student,Student -1.mp4,150,30.0,1280,720,5.0
35,student,Student -2.mp4,166,30.0,1280,720,5.533333333333333
35,student,Student -3.mp4,150,30.0,1280,720,5.0
35,student,Student 1(1).mp4,125,30.0,1280,720,4.166666666666667
35,student,Student 2(1).mp4,150,30.0,1280,720,5.0
35,student,Student 3(1).mp4,154,30.0,1280,720,5.133333333333334
35,student,manideepstudent-1.mp4,128,30.0,848,478,4.266666666666667
35,student,manideepstudent-2.mp4,127,30.0,848,478,4.233333333333333
35,student,manideepstudent3.mp4,116,30.0,848,478,3.8666666666666667
36,study,0403(104).mp4,67,30.0,1908,1080,2.2333333333333334
36,study,0403(105).mp4,84,30.0,1908,1080,2.8
36,study,0403(106).mp4,83,30.0,1908,1080,2.7666666666666666
36,study,KrishnarajStudy1.mp4,51,30.0,848,480,1.7
36,study,KrishnarajStudy2.mp4,59,30.0,848,480,1.9666666666666666
36,study,KrishnarajStudy3.mp4,90,30.150753768844222,848,480,2.985
36,study,STUDY 01.mp4,81,30.01111522786217,1278,720,2.6990000000000003
36,study,STUDY 2.mp4,59,30.010172939979654,1278,720,1.966
36,study,STUDY 3.mp4,70,29.991431019708656,1278,720,2.334
36,study,Study -1.mp4,117,30.0,1280,720,3.9
36,study,Study -2.mp4,91,30.0,1280,720,3.033333333333333
36,study,Study -3.mp4,117,30.0,1280,720,3.9
36,study,Study 1.mp4,100,30.0,1280,720,3.3333333333333335
36,study,Study 2(1).mp4,120,30.0,1280,720,4.0
36,study,Study 3(1).mp4,100,30.0,1280,720,3.3333333333333335
36,study,manideepstudy-1.mp4,55,30.0,848,478,1.8333333333333333
36,study,manideepstudy-2.mp4,66,30.0,848,478,2.2
36,study,manideepstudy-3.mp4,102,30.0,848,478,3.4
37,teacher,0403(107).mp4,69,30.0,1908,1080,2.3
37,teacher,0403(108).mp4,77,30.0,1908,1080,2.566666666666667
37,teacher,0403(109).mp4,71,30.0,1908,1080,2.3666666666666667
37,teacher,TEACHER 1.mp4,75,30.012004801920767,1278,720,2.499
37,teacher,TEACHER 2.mp4,76,29.99210734017364,1278,720,2.534
37,teacher,TEACHER 3.mp4,63,30.014292520247736,1278,720,2.099
37,teacher,Teacher -1.mp4,95,30.0,1280,720,3.1666666666666665
37,teacher,Teacher -2.mp4,91,30.0,1280,720,3.033333333333333
37,teacher,Teacher -3.mp4,95,30.0,1280,720,3.1666666666666665
37,teacher,Teacher 1(1).mp4,96,30.0,1280,720,3.2
37,teacher,Teacher 2(1).mp4,136,30.0,1280,720,4.533333333333333
37,teacher,Teacher 3(1).mp4,124,30.0,1280,720,4.133333333333334
37,teacher,manideepteacher-1.mp4,55,30.0,848,478,1.8333333333333333
37,teacher,manideepteacher-2.mp4,83,30.0,848,478,2.7666666666666666
37,teacher,manideepteacher-3.mp4,78,30.0,848,478,2.6
38,thankyou,0403(110).mp4,57,30.0,1908,1080,1.9
38,thankyou,0403(111).mp4,82,30.0,1908,1080,2.7333333333333334
38,thankyou,0403(112).mp4,68,30.0,1908,1080,2.2666666666666666
38,thankyou,KrishnarajThankyou1.mp4,60,29.801324503311257,848,480,2.0133333333333336
38,thankyou,KrishnarajThankyou2.mp4,67,30.0,848,480,2.2333333333333334
38,thankyou,KrishnarajThankyou3.mp4,78,30.09646302250804,848,480,2.5916666666666663
38,thankyou,THANKYOU 1.mp4,60,30.015007503751875,1278,720,1.999
38,thankyou,THANKYOU 2.mp4,56,30.010718113612004,1278,720,1.866
38,thankyou,THANKYOU 3.mp4,67,29.991047448522828,1278,720,2.234
38,thankyou,Thank you 1.mp4,84,30.0,1280,720,2.8
38,thankyou,Thank you 2.mp4,107,30.0,1280,720,3.566666666666667
38,thankyou,Thank you 3.mp4,91,30.0,1280,720,3.033333333333333
38,thankyou,Thankyou -1.mp4,95,30.0,1280,720,3.1666666666666665
38,thankyou,Thankyou -2.mp4,94,30.0,1280,720,3.1333333333333333
38,thankyou,Thankyou -3.mp4,95,30.0,1280,720,3.1666666666666665
38,thankyou,manideepthankyou-1.mp4,51,30.0,848,478,1.7
38,thankyou,manideepthankyou-2.mp4,65,30.0,848,478,2.1666666666666665
38,thankyou,manideepthankyou-3.mp4,68,30.0,848,478,2.2666666666666666
39,today,0403(116).mp4,42,30.0,1908,1080,1.4
39,today,0403(117).mp4,74,30.0,1908,1080,2.466666666666667
39,today,0403(118).mp4,64,30.0,1908,1080,2.1333333333333333
39,today,TODAY 1.mp4,44,30.013642564802183,1278,720,1.466
39,today,TODAY 2.mp4,49,29.987760097919217,1278,720,1.634
39,today,TODAY 3.mp4,53,30.01132502831257,1278,720,1.766
39,today,Today -1.mp4,93,30.0,1280,720,3.1
39,today,Today -2.mp4,97,30.0,1280,720,3.2333333333333334
39,today,Today -3.mp4,93,30.0,1280,720,3.1
39,today,Today 1(1).mp4,81,30.0,1280,720,2.7
39,today,Today2.mp4,107,30.0,1280,720,3.566666666666667
39,today,Today3.mp4,104,30.0,1280,720,3.466666666666667
39,today,krishnarajtoday_1.mp4,52,30.005770340450088,848,478,1.7329999999999999
39,today,krishnarajtoday_2.mp4,61,30.00491883915396,848,478,2.033
39,today,krishnarajtoday_3.mp4,61,30.00491883915396,848,478,2.033
39,today,manideeptoday-1.mp4,59,30.0,848,478,1.9666666666666666
39,today,manideeptoday-2.mp4,77,30.0,848,478,2.566666666666667
39,today,manideeptoday-3.mp4,77,30.0,848,478,2.566666666666667
40,tommorow,0403(119).mp4,54,30.0,1908,1080,1.8
40,tommorow,0403(120).mp4,57,30.0,1908,1080,1.9
40,tommorow,0403(121).mp4,66,30.0,1908,1080,2.2
40,tommorow,TOMORROW 1.mp4,44,30.013642564802183,1278,720,1.466
40,tommorow,TOMORROW 2.mp4,57,30.015797788309637,1278,720,1.899
40,tommorow,TOMORROW 3.mp4,55,29.989094874591057,1278,720,1.834
40,tommorow,Tomorrow -1.mp4,96,30.0,1280,720,3.2
40,tommorow,Tomorrow -2.mp4,83,30.0,1280,720,2.7666666666666666
40,tommorow,Tomorrow -3.mp4,96,30.0,1280,720,3.2
40,tommorow,Tomorrow 1(1).mp4,73,30.0,1280,720,2.433333333333333
40,tommorow,Tomorrow 2(1).mp4,88,30.0,1280,720,2.933333333333333
40,tommorow,Tomorrow 3(1).mp4,97,30.0,1280,720,3.2333333333333334
40,tommorow,krishnarajtommorow_1.mp4,66,29.986369831894592,848,478,2.201
40,tommorow,krishnarajtommorow_2.mp4,63,29.985721085197525,848,478,2.101
40,tommorow,krishnarajtommorow_3.mp4,80,30.00750187546887,848,478,2.666
40,tommorow,manideeptomorrow-1.mp4,65,30.0,848,478,2.1666666666666665
40,tommorow,manideeptomorrow-2.mp4,78,30.0,848,478,2.6
40,tommorow,manideeptomorrow-3.mp4,83,30.0,848,478,2.7666666666666666
41,welcome,0403(122).mp4,60,30.0,1908,1080,2.0
41,welcome,0403(123).mp4,69,30.0,1908,1080,2.3
41,welcome,0403(124).mp4,60,30.0,1908,1080,2.0
41,welcome,WELCOME 1.mp4,56,30.010718113612004,1278,720,1.866
41,welcome,WELCOME 2.mp4,62,30.00968054211036,1278,720,2.066
41,welcome,WELCOME 3.mp4,60,30.015007503751875,1278,720,1.999
41,welcome,Welcome -1.mp4,67,30.0,1280,720,2.2333333333333334
41,welcome,Welcome -2.mp4,86,30.0,1280,720,2.8666666666666667
41,welcome,Welcome -3.mp4,67,30.0,1280,720,2.2333333333333334
41,welcome,Welcome 1(1).mp4,78,30.0,1280,720,2.6
41,welcome,Welcome 2(1).mp4,93,30.0,1280,720,3.1
41,welcome,Welcome 3(1).mp4,89,30.0,1280,720,2.966666666666667
41,welcome,krishnarajwelcome_1.mp4,61,30.00491883915396,848,478,2.033
41,welcome,krishnarajwelcome_2.mp4,76,30.003947887879985,848,478,2.533
41,welcome,krishnarajwelcome_3.mp4,73,30.004110152075626,848,478,2.4330000000000003
41,welcome,manideepwelcome-1.mp4,76,30.0,848,478,2.533333333333333
41,welcome,manideepwelcome-2.mp4,87,30.0,848,478,2.9
41,welcome,manideepwelcome-3.mp4,90,30.0,848,478,3.0
42,work,0403(125).mp4,51,30.0,1908,1080,1.7
42,work,0403(126).mp4,91,30.0,1908,1080,3.033333333333333
42,work,0403(127).mp4,75,30.0,1908,1080,2.5
42,work,WORK 1.mp4,59,30.010172939979654,1278,720,1.966
42,work,WORK 2.mp4,81,30.01111522786217,1278,720,2.6990000000000003
42,work,WORK 3.mp4,81,30.01111522786217,1278,720,2.6990000000000003
42,work,Work -1.mp4,103,30.0,1280,720,3.433333333333333
42,work,Work -2.mp4,86,30.0,1280,720,2.8666666666666667
42,work,Work -3.mp4,103,30.0,1280,720,3.433333333333333
42,work,Work 2(1).mp4,108,30.0,1280,720,3.6
42,work,Work1.mp4,90,30.0,1280,720,3.0
42,work,Work3.mp4,97,30.0,1280,720,3.2333333333333334
42,work,krishnarajwork_1.mp4,75,29.988004798080766,848,478,2.5010000000000003
42,work,krishnarajwork_2.mp4,76,30.003947887879985,848,478,2.533
42,work,krishnarajwork_3.mp4,70,30.00428632661809,848,478,2.3329999999999997
42,work,manideepwork-1.mp4,66,30.0,848,478,2.2
42,work,manideepwork-2.mp4,93,30.0,848,478,3.1
42,work,manideepwork-3.mp4,64,30.0,848,478,2.1333333333333333
43,yesterday,0403(131).mp4,66,30.0,1908,1080,2.2
43,yesterday,0403(132).mp4,69,30.0,1908,1080,2.3
43,yesterday,0403(133).mp4,60,30.0,1908,1080,2.0
43,yesterday,YESTERDAY 1.mp4,33,30.02729754322111,1278,720,1.099
43,yesterday,YESTERDAY 2.mp4,44,30.013642564802183,1278,720,1.466
43,yesterday,YESTERDAY 3.mp4,44,30.013642564802183,1278,720,1.466
43,yesterday,Yesterday -1.mp4,92,30.0,1280,720,3.066666666666667
43,yesterday,Yesterday -2.mp4,71,30.0,1280,720,2.3666666666666667
43,yesterday,Yesterday -3.mp4,71,30.0,1280,720,2.3666666666666667
43,yesterday,Yesterday 1(1).mp4,81,30.0,1280,720,2.7
43,yesterday,Yesterday 2(1).mp4,97,30.0,1280,720,3.2333333333333334
43,yesterday,Yesterday 3(1).mp4,103,30.0,1280,720,3.433333333333333
43,yesterday,krishnarajyesterday_1.mp4,65,30.009233610341642,848,478,2.166
43,yesterday,krishnarajyesterday_2.mp4,97,30.00309310238169,848,478,3.2329999999999997
43,yesterday,krishnarajyesterday_3.mp4,74,30.008110300081103,848,478,2.466
43,yesterday,manideepyesterday-1.mp4,59,30.0,848,478,1.9666666666666666
43,yesterday,manideepyesterday-2.mp4,66,30.0,848,478,2.2
43,yesterday,manideepyesterday-3.mp4,57,30.0,848,478,1.9
44,teeth,0403(134).mp4,65,30.0,1908,1080,2.1666666666666665
44,teeth,0403(135).mp4,85,30.0,1908,1080,2.8333333333333335
44,teeth,0403(136).mp4,72,30.0,1908,1080,2.4
44,teeth,KrishnarajTeeth1.mp4,74,30.0,848,480,2.466666666666667
44,teeth,KrishnarajTeeth2.mp4,83,30.0,848,480,2.7666666666666666
44,teeth,KrishnarajTeeth3.mp4,76,29.901639344262296,848,480,2.5416666666666665
44,teeth,TEETH 1.mp4,58,29.98965873836608,1278,720,1.934
44,teeth,TEETH 2.mp4,71,30.00845308537616,1278,720,2.366
44,teeth,TEETH 3.mp4,90,30.010003334444814,1278,720,2.999
44,teeth,Teeth -1.mp4,74,30.0,1280,720,2.466666666666667
44,teeth,Teeth -2.mp4,97,30.0,1280,720,3.2333333333333334
44,teeth,Teeth 2(1).mp4,74,30.0,1280,720,2.466666666666667
44,teeth,Teeth 3(1).mp4,73,30.0,1280,720,2.433333333333333
44,teeth,Teeth-3.mp4,74,30.0,1280,720,2.466666666666667
44,teeth,Teeth1.mp4,74,30.0,1280,720,2.466666666666667
44,teeth,manideepteeth-1.mp4,54,30.0,848,478,1.8
44,teeth,manideepteeth-2.mp4,65,30.0,848,478,2.1666666666666665
44,teeth,manideepteeth-3.mp4,66,30.0,848,478,2.2
45,hand,0403(128).mp4,39,30.0,1908,1080,1.3
45,hand,0403(129).mp4,81,30.0,1908,1080,2.7
45,hand,0403(130).mp4,66,30.0,1908,1080,2.2
45,hand,HAND 1.mp4,60,30.015007503751875,1278,720,1.999
45,hand,HAND 2.mp4,66,30.013642564802183,1278,720,2.199
45,hand,HAND 3.mp4,61,29.99016715830875,1278,720,2.0340000000000003
45,hand,Hand -1.mp4,105,30.0,1280,720,3.5
45,hand,Hand -3.mp4,93,30.0,1280,720,3.1
45,hand,Hand-2.mp4,93,30.0,1280,720,3.1
45,hand,Hand1.mp4,101,30.0,1280,720,3.3666666666666667
45,hand,Hand2.mp4,101,30.0,1280,720,3.3666666666666667
